,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,NIFTY_FIN_SERVICE.NS,NIFTY_PVT_BANK.NS,^CNX100,^CNXAUTO,^CNXFIN,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI,^NSMIDCP,NIFTY_FIN_SERVICE.NS,NIFTY_PVT_BANK.NS,^CNX100,^CNXAUTO,^CNXFIN,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI,^NSMIDCP,NIFTY_FIN_SERVICE.NS,NIFTY_PVT_BANK.NS,^CNX100,^CNXAUTO,^CNXFIN,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI,^NSMIDCP,NIFTY_FIN_SERVICE.NS,NIFTY_PVT_BANK.NS,^CNX100,^CNXAUTO,^CNXFIN,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI,^NSMIDCP,NIFTY_FIN_SERVICE.NS,NIFTY_PVT_BANK.NS,^CNX100,^CNXAUTO,^CNXFIN,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI,^NSMIDCP
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08 10:32:00+05:30,16436.69921875,19045.5,15197.4501953125,10552.599609375,16134.4501953125,33444.55078125,25398.30078125,1765.949951171875,3928.10009765625,12253.400390625,2409.699951171875,357.8999938964844,35604.75,15055.650390625,35436.6484375,16446.75,19056.5,15204.25,10559.5498046875,16143.7998046875,33445.69921875,25416.5,1767.0,3928.949951171875,12259.5498046875,2411.550048828125,358.29998779296875,35626.30078125,15063.0498046875,35442.75,16429.849609375,19039.30078125,15194.349609375,10550.650390625,16127.599609375,33436.3515625,25397.650390625,1765.300048828125,3926.199951171875,12250.75,2409.0,357.75,35593.80078125,15052.25,35431.69921875,16444.599609375,19056.5,15203.2001953125,10558.099609375,16141.9501953125,33441.3984375,25413.849609375,1766.949951171875,3928.85009765625,12258.099609375,2410.550048828125,358.1499938964844,35625.80078125,15062.2998046875,35439.80078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:33:00+05:30,16422.0,19023.94921875,15194.349609375,10548.4501953125,16120.099609375,33444.1484375,25411.94921875,1764.0,3924.89990234375,12257.599609375,2408.39990234375,357.79998779296875,35568.05078125,15052.2001953125,35436.0,16437.599609375,19046.94921875,15198.7001953125,10552.75,16134.650390625,33449.1484375,25413.44921875,1767.0,3928.39990234375,12257.900390625,2409.85009765625,357.95001220703125,35606.0,15057.400390625,35438.3984375,16418.25,19018.55078125,15192.9501953125,10548.0,16118.2998046875,33438.3984375,25396.650390625,1763.6500244140625,3923.75,12251.2998046875,2406.85009765625,357.6000061035156,35556.69921875,15050.849609375,35427.1015625,16435.650390625,19045.0,15197.349609375,10552.75,16134.0,33446.55078125,25397.05078125,1766.25,3928.39990234375,12251.5,2409.64990234375,357.8999938964844,35602.69921875,15055.7001953125,35434.8984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:34:00+05:30,16428.25,19035.69921875,15198.650390625,10545.150390625,16124.4501953125,33446.69921875,25431.80078125,1765.949951171875,3926.5,12255.599609375,2407.050048828125,357.8500061035156,35589.0,15057.599609375,35428.0,16430.55078125,19043.599609375,15201.150390625,10549.2001953125,16127.599609375,33453.44921875,25436.0,1767.0,3926.800048828125,12261.0,2408.550048828125,357.95001220703125,35599.0,15059.900390625,35437.69921875,16420.150390625,19019.69921875,15193.650390625,10544.150390625,16119.650390625,33439.94921875,25410.0,1764.1500244140625,3923.39990234375,12254.599609375,2406.949951171875,357.75,35560.55078125,15051.400390625,35428.0,16422.599609375,19024.349609375,15194.349609375,10548.5,16120.4501953125,33439.94921875,25410.0,1764.1500244140625,3924.85009765625,12257.099609375,2407.949951171875,357.79998779296875,35568.19921875,15052.2001953125,35436.05078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:35:00+05:30,16433.25,19036.0,15202.400390625,10540.5,16128.4501953125,33445.1484375,25437.400390625,1763.8499755859375,3925.699951171875,12253.5498046875,2406.5,357.70001220703125,35591.75,15061.9501953125,35427.1015625,16438.80078125,19048.44921875,15206.099609375,10548.75,16132.7001953125,33453.94921875,25445.099609375,1767.0,3928.0,12256.7001953125,2407.449951171875,357.8999938964844,35609.75,15066.0498046875,35433.6015625,16424.599609375,19031.69921875,15197.2998046875,10540.0,16122.4501953125,33441.94921875,25426.349609375,1763.800048828125,3925.0,12252.7998046875,2405.949951171875,357.70001220703125,35580.55078125,15056.400390625,35423.44921875,16426.5,19033.099609375,15198.5498046875,10544.099609375,16124.599609375,33445.8984375,25436.80078125,1765.5999755859375,3926.64990234375,12254.0498046875,2407.050048828125,357.8500061035156,35584.05078125,15057.5498046875,35427.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:36:00+05:30,16429.05078125,19032.900390625,15202.7001953125,10547.849609375,16124.0498046875,33447.30078125,25430.44921875,1764.25,3927.10009765625,12258.099609375,2407.050048828125,357.95001220703125,35584.6484375,15061.7998046875,35434.94921875,16431.599609375,19033.5,15202.7001953125,10548.400390625,16128.349609375,33447.30078125,25437.75,1764.800048828125,3927.89990234375,12258.099609375,2407.550048828125,357.95001220703125,35585.94921875,15061.7998046875,35436.1015625,16417.44921875,19015.19921875,15195.349609375,10535.0,16116.2001953125,33438.94921875,25430.25,1763.4000244140625,3924.25,12252.9501953125,2404.5,357.6000061035156,35551.94921875,15054.400390625,35417.5,16431.05078125,19033.0,15200.650390625,10539.0,16128.349609375,33445.1484375,25436.900390625,1763.6500244140625,3925.800048828125,12253.2998046875,2406.14990234375,357.75,35585.94921875,15060.349609375,35427.05078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:37:00+05:30,16426.94921875,19034.349609375,15203.0,10551.599609375,16124.7998046875,33452.55078125,25439.69921875,1765.050048828125,3924.550048828125,12261.0,2405.75,357.75,35584.19921875,15061.7998046875,35439.5,16431.80078125,19038.75,15204.9501953125,10554.25,16127.5,33460.6015625,25439.69921875,1765.800048828125,3927.89990234375,12261.25,2407.39990234375,358.04998779296875,35593.55078125,15063.75,35448.19921875,16426.599609375,19033.19921875,15202.7001953125,10549.099609375,16123.9501953125,33448.94921875,25428.19921875,1764.0999755859375,3924.550048828125,12258.349609375,2405.75,357.75,35583.05078125,15061.4501953125,35435.6015625,16430.150390625,19034.25,15203.2998046875,10549.25,16124.4501953125,33448.94921875,25431.650390625,1764.8499755859375,3926.60009765625,12258.349609375,2407.14990234375,358.0,35587.1484375,15062.4501953125,35435.6015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:38:00+05:30,16414.900390625,19021.44921875,15197.4501953125,10551.4501953125,16116.0498046875,33448.3984375,25438.349609375,1764.4000244140625,3924.449951171875,12262.75,2404.949951171875,357.6499938964844,35560.1484375,15055.849609375,35433.69921875,16427.25,19034.44921875,15202.75,10552.2998046875,16124.5,33455.5,25439.599609375,1765.9000244140625,3924.60009765625,12265.0498046875,2406.14990234375,357.79998779296875,35584.30078125,15061.5,35440.0,16410.75,19014.05078125,15195.2001953125,10548.7998046875,16112.25,33442.44921875,25434.80078125,1763.800048828125,3923.300048828125,12260.0498046875,2404.14990234375,357.45001220703125,35544.25,15053.5498046875,35428.3984375,16427.25,19034.44921875,15202.75,10550.900390625,16124.0498046875,33449.44921875,25439.599609375,1765.449951171875,3924.60009765625,12260.099609375,2406.14990234375,357.79998779296875,35584.30078125,15061.5,35440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:39:00+05:30,16386.400390625,18975.30078125,15187.5498046875,10551.0498046875,16091.900390625,33449.75,25453.94921875,1764.699951171875,3921.89990234375,12259.150390625,2401.550048828125,357.54998779296875,35476.44921875,15045.099609375,35425.94921875,16417.55078125,19023.099609375,15197.9501953125,10552.349609375,16117.349609375,33453.19921875,25453.94921875,1765.550048828125,3925.14990234375,12264.7998046875,2405.449951171875,357.70001220703125,35562.19921875,15056.400390625,35435.3984375,16386.400390625,18975.30078125,15185.75,10547.400390625,16091.2001953125,33439.3984375,25434.94921875,1763.550048828125,3921.699951171875,12258.099609375,2401.550048828125,357.3999938964844,35476.44921875,15043.400390625,35419.80078125,16417.55078125,19023.099609375,15197.9501953125,10551.099609375,16115.5,33445.19921875,25438.55078125,1764.3499755859375,3924.699951171875,12262.2998046875,2404.85009765625,357.6499938964844,35562.19921875,15056.400390625,35434.80078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:40:00+05:30,16379.75,18963.900390625,15183.0,10553.099609375,16081.7001953125,33441.1015625,25440.849609375,1764.300048828125,3918.85009765625,12255.9501953125,2399.10009765625,357.45001220703125,35455.3984375,15041.0498046875,35407.69921875,16387.19921875,18973.599609375,15187.4501953125,10554.25,16091.599609375,33447.94921875,25452.80078125,1764.9000244140625,3922.050048828125,12258.2001953125,2401.75,357.54998779296875,35474.69921875,15045.150390625,35422.44921875,16374.0,18949.400390625,15180.9501953125,10548.75,16078.099609375,33437.1484375,25435.44921875,1763.3499755859375,3918.5,12254.25,2398.449951171875,357.29998779296875,35429.8515625,15038.75,35404.25,16387.19921875,18973.599609375,15187.4501953125,10550.5498046875,16091.599609375,33445.25,25452.80078125,1764.199951171875,3922.050048828125,12256.25,2401.75,357.54998779296875,35474.69921875,15045.150390625,35422.44921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:41:00+05:30,16381.9501953125,18965.30078125,15181.900390625,10547.9501953125,16080.2998046875,33426.69921875,25430.400390625,1764.3499755859375,3918.89990234375,12248.5498046875,2400.39990234375,357.29998779296875,35460.1484375,15040.2998046875,35399.55078125,16382.900390625,18968.150390625,15183.5,10554.7001953125,16082.4501953125,33442.8515625,25442.599609375,1765.300048828125,3919.550048828125,12257.599609375,2400.75,357.5,35465.3984375,15041.599609375,35408.30078125,16370.2001953125,18953.05078125,15176.599609375,10544.150390625,16072.650390625,33420.05078125,25427.55078125,1764.050048828125,3918.300048828125,12248.2998046875,2399.050048828125,357.25,35438.5,15034.25,35397.8984375,16381.25,18965.099609375,15183.5,10554.349609375,16081.0498046875,33441.3984375,25440.75,1764.550048828125,3918.85009765625,12256.75,2399.449951171875,357.45001220703125,35458.6484375,15041.599609375,35408.05078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:42:00+05:30,16328.150390625,18899.25,15148.400390625,10534.349609375,16038.7998046875,33386.30078125,25382.5,1759.6500244140625,3911.64990234375,12228.400390625,2396.89990234375,356.75,35340.8984375,15004.5498046875,35361.55078125,16381.2001953125,18966.400390625,15182.0498046875,10549.5,16082.0498046875,33427.05078125,25430.80078125,1764.8499755859375,3918.85009765625,12248.400390625,2400.550048828125,357.3500061035156,35460.94921875,15040.5,35402.75,16326.75,18899.25,15148.349609375,10532.5,16038.7998046875,33381.44921875,25379.650390625,1759.4000244140625,3910.35009765625,12227.5,2395.949951171875,356.70001220703125,35340.1484375,15004.5498046875,35360.30078125,16381.2001953125,18966.400390625,15182.0498046875,10549.349609375,16081.650390625,33426.30078125,25430.80078125,1764.6500244140625,3918.85009765625,12247.7998046875,2400.300048828125,357.29998779296875,35460.75,15040.5,35400.05078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:43:00+05:30,16327.099609375,18894.650390625,15151.0498046875,10541.75,16043.099609375,33393.25,25389.650390625,1757.3499755859375,3911.5,12237.099609375,2396.5,356.95001220703125,35334.75,15007.5498046875,35361.94921875,16346.25,18922.849609375,15159.099609375,10543.2998046875,16054.9501953125,33394.1484375,25394.650390625,1759.8499755859375,3912.25,12237.099609375,2399.199951171875,357.04998779296875,35388.6484375,15016.5,35366.3984375,16322.5,18893.69921875,15145.599609375,10529.0498046875,16034.25,33371.94921875,25372.19921875,1757.300048828125,3908.35009765625,12224.849609375,2395.64990234375,356.75,35327.0,15001.650390625,35352.19921875,16325.2998046875,18896.900390625,15147.25,10533.150390625,16039.75,33388.5,25381.94921875,1759.8499755859375,3911.25,12229.150390625,2396.550048828125,356.75,35334.8984375,15003.25,35361.6015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:44:00+05:30,16302.9501953125,18864.80078125,15129.2001953125,10525.5498046875,16020.599609375,33376.75,25346.69921875,1754.9000244140625,3902.949951171875,12235.099609375,2391.449951171875,356.25,35277.19921875,14984.4501953125,35333.1484375,16326.5,18893.650390625,15151.2998046875,10541.5,16040.849609375,33396.6015625,25392.55078125,1758.300048828125,3911.89990234375,12238.2001953125,2396.85009765625,356.8999938964844,35333.80078125,15007.849609375,35362.55078125,16302.9501953125,18864.80078125,15129.2001953125,10525.5498046875,16020.599609375,33375.55078125,25346.69921875,1754.9000244140625,3902.550048828125,12228.150390625,2391.449951171875,356.25,35277.19921875,14984.4501953125,35333.1484375,16326.5,18893.05078125,15151.0,10541.5,16040.849609375,33394.3515625,25390.150390625,1757.449951171875,3911.89990234375,12236.900390625,2396.85009765625,356.8999938964844,35332.30078125,15007.5,35362.55078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:45:00+05:30,16261.0498046875,18807.099609375,15114.2998046875,10520.400390625,15985.0498046875,33353.8515625,25356.099609375,1751.449951171875,3902.10009765625,12229.400390625,2386.35009765625,356.20001220703125,35171.80078125,14968.75,35313.0,16303.9501953125,18863.69921875,15129.75,10526.2998046875,16019.099609375,33376.8515625,25360.150390625,1755.199951171875,3903.699951171875,12236.400390625,2390.75,356.3999938964844,35275.80078125,14985.0498046875,35333.75,16255.349609375,18799.5,15107.75,10511.650390625,15985.0498046875,33347.0,25329.05078125,1751.0999755859375,3897.550048828125,12224.0,2386.35009765625,356.04998779296875,35158.8515625,14961.7998046875,35305.1015625,16303.9501953125,18863.69921875,15129.75,10526.2998046875,16019.099609375,33376.8515625,25349.349609375,1755.199951171875,3902.949951171875,12234.349609375,2390.75,356.25,35275.80078125,14985.0498046875,35333.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:46:00+05:30,16252.25,18798.80078125,15110.0498046875,10510.099609375,15977.4501953125,33365.6484375,25344.75,1751.3499755859375,3898.699951171875,12232.599609375,2384.85009765625,355.70001220703125,35156.75,14964.9501953125,35297.0,16260.900390625,18806.75,15114.400390625,10521.7001953125,15988.25,33367.8984375,25355.94921875,1752.3499755859375,3901.449951171875,12232.599609375,2387.050048828125,356.25,35171.94921875,14968.9501953125,35312.3515625,16232.2998046875,18767.30078125,15099.099609375,10503.7001953125,15963.599609375,33344.8984375,25327.94921875,1750.0999755859375,3897.14990234375,12225.099609375,2383.64990234375,355.6000061035156,35098.75,14952.650390625,35281.69921875,16260.900390625,18806.75,15114.400390625,10521.7001953125,15986.650390625,33353.8984375,25352.150390625,1751.699951171875,3901.449951171875,12229.25,2387.050048828125,356.25,35171.94921875,14968.9501953125,35312.3515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:47:00+05:30,16283.2001953125,18834.849609375,15136.5498046875,10535.849609375,16011.9501953125,33394.3515625,25392.849609375,1753.0999755859375,3909.89990234375,12248.2001953125,2391.14990234375,356.6499938964844,35227.1015625,14991.0,35361.1484375,16286.5498046875,18838.05078125,15138.0,10537.150390625,16011.9501953125,33394.94921875,25393.5,1754.449951171875,3909.89990234375,12248.2001953125,2391.14990234375,356.6499938964844,35233.05078125,14992.4501953125,35367.30078125,16248.7998046875,18796.55078125,15107.9501953125,10509.4501953125,15976.099609375,33366.94921875,25343.69921875,1750.6500244140625,3898.800048828125,12230.25,2383.449951171875,355.6499938964844,35150.80078125,14962.5498046875,35295.8515625,16249.2001953125,18796.849609375,15107.9501953125,10509.4501953125,15977.849609375,33366.94921875,25344.400390625,1751.3499755859375,3899.300048828125,12231.5,2383.800048828125,355.75,35150.80078125,14962.599609375,35295.8515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:48:00+05:30,16289.4501953125,18847.75,15137.25,10537.75,16015.099609375,33398.94921875,25398.75,1752.800048828125,3909.75,12248.849609375,2390.550048828125,356.6000061035156,35244.1015625,14991.849609375,35360.19921875,16291.349609375,18851.900390625,15139.650390625,10540.400390625,16016.599609375,33407.05078125,25401.55078125,1753.8499755859375,3910.60009765625,12251.7998046875,2392.85009765625,356.8500061035156,35252.6484375,14994.2998046875,35368.3984375,16276.7001953125,18828.19921875,15131.650390625,10531.0498046875,16007.0,33389.1015625,25390.19921875,1752.25,3906.800048828125,12245.900390625,2388.949951171875,356.5,35214.5,14986.400390625,35345.0,16281.349609375,18830.80078125,15135.599609375,10535.349609375,16011.5,33394.6015625,25390.19921875,1753.300048828125,3909.199951171875,12247.75,2391.050048828125,356.6000061035156,35219.44921875,14989.75,35361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:49:00+05:30,16300.0,18869.55078125,15139.9501953125,10548.0498046875,16026.0,33391.94921875,25389.599609375,1752.5999755859375,3911.449951171875,12251.2998046875,2392.699951171875,356.70001220703125,35277.1015625,14994.0,35375.25,16301.349609375,18870.94921875,15141.400390625,10550.400390625,16027.400390625,33401.1484375,25404.94921875,1753.75,3912.050048828125,12251.400390625,2392.75,356.75,35280.75,14995.5,35375.25,16285.5,18843.150390625,15135.849609375,10537.0498046875,16013.25,33386.05078125,25385.80078125,1751.8499755859375,3908.14990234375,12246.150390625,2388.949951171875,356.45001220703125,35233.94921875,14990.4501953125,35354.75,16290.2998046875,18849.599609375,15137.4501953125,10537.0498046875,16016.25,33397.8515625,25399.400390625,1753.199951171875,3909.949951171875,12249.0,2390.64990234375,356.70001220703125,35247.5,14992.099609375,35362.30078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:50:00+05:30,16294.5,18859.55078125,15139.099609375,10546.849609375,16020.150390625,33394.44921875,25402.80078125,1753.199951171875,3910.699951171875,12252.599609375,2389.5,356.8999938964844,35253.6484375,14993.25,35371.55078125,16299.400390625,18868.75,15140.599609375,10550.2998046875,16028.0,33398.25,25405.099609375,1753.5999755859375,3912.199951171875,12252.599609375,2392.39990234375,356.95001220703125,35272.80078125,14994.7998046875,35376.1484375,16280.9501953125,18839.25,15131.900390625,10540.900390625,16009.900390625,33384.0,25391.55078125,1751.300048828125,3908.550048828125,12240.75,2387.949951171875,356.6499938964844,35215.3984375,14985.650390625,35353.44921875,16298.349609375,18867.0,15139.75,10548.900390625,16027.650390625,33393.94921875,25391.55078125,1752.0,3911.35009765625,12250.5,2392.39990234375,356.75,35270.5,14993.7001953125,35376.1484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:51:00+05:30,16314.4501953125,18888.400390625,15153.4501953125,10559.2001953125,16037.5,33407.25,25415.400390625,1753.75,3914.550048828125,12256.099609375,2392.39990234375,357.04998779296875,35307.30078125,15008.2998046875,35391.94921875,16317.099609375,18890.69921875,15156.2998046875,10559.7998046875,16041.5,33413.1484375,25431.150390625,1755.6500244140625,3916.39990234375,12260.0,2392.800048828125,357.20001220703125,35312.6015625,15011.2998046875,35396.3515625,16293.099609375,18858.19921875,15138.7998046875,10548.2998046875,16020.349609375,33393.6015625,25403.900390625,1753.199951171875,3910.64990234375,12251.599609375,2389.300048828125,356.8999938964844,35250.80078125,14993.150390625,35369.80078125,16293.25,18858.19921875,15138.7998046875,10548.2998046875,16021.0498046875,33394.5,25404.19921875,1753.5999755859375,3910.800048828125,12251.599609375,2389.300048828125,356.8999938964844,35250.80078125,14993.150390625,35369.80078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:52:00+05:30,16324.900390625,18901.30078125,15156.25,10560.099609375,16046.0,33416.6015625,25410.5,1753.5999755859375,3914.050048828125,12256.0,2394.10009765625,356.8500061035156,35333.8984375,15011.75,35388.8984375,16325.0498046875,18901.30078125,15157.5,10560.650390625,16046.0,33424.19921875,25420.5,1754.0,3917.64990234375,12259.349609375,2394.25,357.1499938964844,35333.8984375,15012.75,35398.80078125,16312.2998046875,18884.69921875,15153.2001953125,10557.0,16036.2998046875,33406.8984375,25408.150390625,1752.8499755859375,3913.60009765625,12255.150390625,2391.85009765625,356.8500061035156,35301.44921875,15007.650390625,35388.30078125,16314.2998046875,18888.650390625,15153.2001953125,10558.650390625,16038.2998046875,33406.8984375,25414.44921875,1753.9000244140625,3914.25,12255.599609375,2392.300048828125,357.04998779296875,35308.05078125,15008.2001953125,35389.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:53:00+05:30,16318.349609375,18892.19921875,15153.2998046875,10552.400390625,16040.7998046875,33401.3984375,25411.55078125,1753.8499755859375,3912.85009765625,12245.9501953125,2393.14990234375,356.8500061035156,35317.5,15008.849609375,35380.94921875,16328.0498046875,18903.650390625,15161.900390625,10560.650390625,16049.849609375,33422.6484375,25427.05078125,1754.699951171875,3915.25,12257.599609375,2394.75,357.0,35337.30078125,15017.650390625,35398.69921875,16311.25,18883.80078125,15149.599609375,10549.5,16034.75,33397.6484375,25403.849609375,1752.5,3909.949951171875,12244.099609375,2392.449951171875,356.75,35301.1015625,15005.2001953125,35371.55078125,16323.599609375,18899.650390625,15156.7998046875,10559.9501953125,16046.2001953125,33416.8984375,25413.69921875,1753.199951171875,3914.050048828125,12255.7998046875,2393.800048828125,356.8999938964844,35329.30078125,15012.2998046875,35389.3984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:54:00+05:30,16321.7998046875,18896.75,15157.849609375,10555.5498046875,16039.5,33408.05078125,25416.0,1755.199951171875,3914.0,12251.0,2394.699951171875,356.8999938964844,35331.55078125,15013.7998046875,35385.19921875,16325.150390625,18901.5,15159.2998046875,10556.4501953125,16046.25,33408.05078125,25421.94921875,1755.199951171875,3914.0,12251.75,2395.10009765625,356.8999938964844,35337.25,15015.150390625,35390.5,16313.400390625,18887.94921875,15152.0498046875,10552.7998046875,16033.849609375,33400.44921875,25407.5,1753.0999755859375,3910.75,12246.2001953125,2392.949951171875,356.75,35313.94921875,15007.4501953125,35380.80078125,16323.9501953125,18900.30078125,15156.900390625,10552.7998046875,16039.900390625,33401.55078125,25414.75,1753.1500244140625,3912.699951171875,12246.2001953125,2393.10009765625,356.8500061035156,35331.05078125,15012.849609375,35383.05078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:55:00+05:30,16296.7998046875,18863.94921875,15148.2998046875,10551.099609375,16017.0498046875,33407.30078125,25414.349609375,1753.3499755859375,3912.14990234375,12249.2001953125,2391.199951171875,356.79998779296875,35270.8984375,15004.150390625,35365.19921875,16321.5498046875,18897.150390625,15157.900390625,10555.099609375,16040.150390625,33408.8984375,25417.349609375,1754.9000244140625,3914.050048828125,12252.4501953125,2395.14990234375,356.8999938964844,35333.5,15013.7998046875,35386.6015625,16281.75,18847.94921875,15135.599609375,10541.849609375,16005.900390625,33388.55078125,25395.099609375,1752.199951171875,3907.35009765625,12242.2998046875,2389.35009765625,356.6499938964844,35237.44921875,14990.7001953125,35348.1015625,16321.5498046875,18897.099609375,15157.900390625,10554.099609375,16040.150390625,33407.8984375,25415.05078125,1754.699951171875,3914.0,12251.2001953125,2395.050048828125,356.8999938964844,35333.5,15013.75,35386.6015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:56:00+05:30,16303.2001953125,18872.650390625,15148.900390625,10550.5498046875,16022.7001953125,33408.94921875,25416.599609375,1755.050048828125,3911.699951171875,12247.9501953125,2391.449951171875,356.70001220703125,35287.0,15004.4501953125,35371.80078125,16308.25,18880.0,15155.099609375,10554.7001953125,16026.7001953125,33414.8984375,25432.05078125,1755.050048828125,3912.949951171875,12252.349609375,2392.800048828125,356.8999938964844,35301.0,15011.2998046875,35378.94921875,16295.400390625,18863.150390625,15147.400390625,10548.349609375,16016.599609375,33403.19921875,25412.900390625,1753.0999755859375,3911.449951171875,12247.75,2390.800048828125,356.6499938964844,35267.5,15002.9501953125,35366.44921875,16295.400390625,18863.150390625,15147.650390625,10550.75,16017.5498046875,33405.55078125,25415.30078125,1753.5,3912.0,12248.150390625,2391.0,356.79998779296875,35267.5,15003.2998046875,35367.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:57:00+05:30,16299.4501953125,18863.75,15144.150390625,10547.099609375,16014.7998046875,33404.8984375,25405.849609375,1755.199951171875,3910.85009765625,12243.849609375,2391.5,356.3500061035156,35277.44921875,14999.75,35360.6015625,16310.5,18879.69921875,15153.2001953125,10553.099609375,16029.150390625,33416.5,25420.55078125,1755.800048828125,3913.199951171875,12248.75,2393.199951171875,356.75,35305.69921875,15009.2001953125,35377.44921875,16294.0498046875,18856.80078125,15142.2998046875,10546.0,16014.7998046875,33404.75,25404.900390625,1753.9000244140625,3910.35009765625,12243.150390625,2390.85009765625,356.20001220703125,35263.69921875,14997.650390625,35360.3515625,16303.0498046875,18872.25,15148.2001953125,10549.9501953125,16021.9501953125,33408.6484375,25414.849609375,1754.699951171875,3911.39990234375,12247.9501953125,2391.300048828125,356.70001220703125,35288.0,15003.7001953125,35371.44921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08 10:58:00+05:30,16314.0498046875,18885.05078125,15151.349609375,10550.400390625,16030.650390625,33400.3515625,25416.650390625,1755.75,3911.300048828125,12248.599609375,2395.75,356.3999938964844,35315.94921875,15006.7998046875,35378.25,16315.349609375,18886.099609375,15152.9501953125,10554.0498046875,16030.650390625,33411.80078125,25419.05078125,1755.949951171875,3913.050048828125,12249.849609375,2396.35009765625,356.3999938964844,35319.3515625,15008.75,35378.25,16296.7998046875,18861.5,15143.5498046875,10546.349609375,16015.9501953125,33399.25,25406.30078125,1754.300048828125,3910.5,12243.400390625,2391.300048828125,356.20001220703125,35271.94921875,14999.0,35360.8984375,16298.7001953125,18862.900390625,15144.150390625,10546.900390625,16015.9501953125,33407.05078125,25406.30078125,1754.75,3910.699951171875,12245.849609375,2391.5,356.3500061035156,35275.3515625,14999.650390625,35361.94921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
